num_billet,id_festival,acheteur,prix_payé,credit_total
10251,2,jules.étienne,147,147
10252,2,astrid.letellier,94,94
10253,2,olivie.mathieu,37,37
10254,2,michèle.gilles,68,68
10255,2,brigitte.gosselin,95,95
10256,2,adrien.denis,80,80
10257,2,agathe.gomes,67,67
10258,2,laurence.martinez,48,48
10259,2,margot.humbert,123,123
10260,2,zoé.fischer,134,134
10261,2,laurence.reynaud,81,81
10262,2,nathalie.barthelemy,32,32
10263,2,pauline.laroche,120,120
10264,2,benoît.dupont,97,97
10265,2,lorraine.clément,75,75
10266,2,robert.roger,30,30
10267,2,monique.seguin,45,45
10268,2,véronique.gimenez,39,39
10269,2,hélène.thibault,71,71
10270,2,éléonore.richard,135,135
10271,2,josette.parent,108,108
10272,2,jean.maury,37,37
10273,2,christophe.bertin,90,90
10274,2,daniel.giraud,104,104
10275,2,benoît.jacquet,116,116
10276,2,maryse.georges,102,102
10277,2,noémi.ribeiro,56,56
10278,2,margaux.tanguy,38,38
10279,2,nathalie.leduc,25,25
10280,2,michelle.couturier,97,97
10281,2,rené.becker,44,44
10282,2,christophe.breton,66,66
10283,2,aimé.reynaud,56,56
10284,2,julien.thibault,125,125
10285,2,maurice.boutin,82,82
10286,2,alexandria.dupré,79,79
10287,2,benoît.morvan,81,81
10288,2,richard.pereira,61,61
10289,2,margaux.camus,125,125
10290,2,lucy.petit,42,42
10291,2,alexandrie.gomez,39,39
10292,2,céline.bodin,28,28
10293,2,virginie.evrard,62,62
10294,2,thomas.blin,104,104
10295,2,madeleine.marchand,60,60
10296,2,lucie.lemaire,74,74
10297,2,patricia.laporte,150,150
10298,2,andrée.étienne,51,51
10299,2,pierre.bouvier,112,112
10300,2,henri.loiseau,29,29
10301,2,adrienne.didier,117,117
10302,2,luce.ruiz,133,133
10303,2,noémi.allain,122,122
10304,2,pauline.petit,63,63
10305,2,valentine.le gall,48,48
10306,2,colette.renaud,52,52
10307,2,william.perret,81,81
10308,2,patricia.goncalves,148,148
10309,2,michelle.sanchez,109,109
10310,2,claudine.guibert,121,121
10311,2,josette.henry,105,105
10312,2,alix.martin,57,57
10313,2,emmanuel.maury,88,88
10314,2,madeleine.masse,145,145
10315,2,laurence.lebrun,40,40
10316,2,jérôme.couturier,98,98
10317,2,michelle.faure,68,68
10318,2,franck.turpin,150,150
10319,2,timothée.bernier,92,92
10320,2,noël.maillard,23,23
10321,2,daniel.gérard,100,100
10322,2,maurice.barbier,40,40
10323,2,josette.michaud,32,32
10324,2,françois.lelièvre,42,42
10325,2,bernadette.maillet,57,57
10326,2,olivie.deschamps,61,61
10327,2,stéphane.thibault,22,22
10328,2,chantal.guichard,124,124
10329,2,célina.imbert,25,25
10330,2,raymond.moreno,138,138
10331,2,jean.joly,46,46
10332,2,nath.tessier,80,80
10333,2,éléonore.pascal,132,132
10334,2,henriette.gautier,84,84
10335,2,capucine.bonnin,140,140
10336,2,adélaïde.vallet,82,82
10337,2,véronique.lopez,47,47
10338,2,marguerite.olivier,70,70
10339,2,stéphanie.evrard,63,63
10340,2,diane.carlier,135,135
10341,2,paulette.reynaud,66,66
10342,2,alice.maillard,69,69
10343,2,laure.munoz,92,92
10344,2,chantal.renard,139,139
10345,2,marc.evrard,78,78
10346,2,amélie.barthelemy,98,98
10347,2,astrid.lévêque,22,22
10348,2,agathe.lefebvre,26,26
10349,2,daniel.aubry,132,132
10350,2,brigitte.humbert,53,53
10351,2,aurélie.david,59,59
10352,2,georges.fabre,104,104
10353,2,lucy.le roux,77,77
10354,2,noémi.durand,69,69
10355,2,louis.lopez,63,63
10356,2,daniel.gauthier,68,68
10357,2,agnès.fernandez,22,22
10358,2,richard.monnier,129,129
10359,2,stéphane.adam,131,131
10360,2,sophie.breton,23,23
10361,2,benoît.chevallier,126,126
10362,2,luc.legrand,100,100
10363,2,étienne.evrard,78,78
10364,2,noël.joseph,85,85
10365,2,émile.bertrand,86,86
10366,2,jean.mallet,42,42
10367,2,georges.duval,100,100
10368,2,jacques.barre,110,110
10369,2,audrey.dumas,144,144
10370,2,michelle.berger,47,47
10371,2,tristan.fabre,121,121
10372,2,vincent.perret,125,125
10373,2,noël.leroux,90,90
10374,2,patricia.traore,72,72
10375,2,thibault.maillet,71,71
10376,2,alix.legendre,33,33
10377,2,chantal.rossi,110,110
10378,2,édouard.renaud,149,149
10379,2,étienne.françois,62,62
10380,2,gilles.loiseau,124,124
10381,2,marianne.huet,135,135
10382,2,benoît.laroche,147,147
10383,2,laure.ramos,68,68
10384,2,claire.toussaint,66,66
10385,2,guy.roche,110,110
10386,2,élisabeth.baron,140,140
10387,2,andrée.fernandes,116,116
10388,2,gérard.renard,108,108
10389,2,simone.marchal,43,43
10390,2,marcelle.legrand,112,112
10391,2,élisabeth.duhamel,129,129
10392,2,célina.garcia,64,64
10393,2,édouard.monnier,96,96
10394,2,corinne.pichon,76,76
10395,2,christophe.vincent,134,134
10396,2,nath.aubert,108,108
10397,2,monique.meunier,106,106
10398,2,margaud.guyon,127,127
10399,2,michelle.potier,92,92
10400,2,marie.bailly,119,119
10401,2,marcel.riou,28,28
10402,2,guy.labbé,25,25
10403,2,andré.delmas,91,91
10404,2,isaac.rey,20,20
10405,2,benjamin.devaux,93,93
10406,2,camille.humbert,120,120
10407,2,renée.leduc,97,97
10408,2,adrien.fernandes,32,32
10409,2,eugène.richard,36,36
10410,2,aurore.lebon,96,96
10411,2,frédérique.navarro,105,105
10412,2,sabine.picard,133,133
10413,2,paulette.bouchet,117,117
10414,2,noël.durand,145,145
10415,2,élodie.goncalves,134,134
10416,2,gabrielle.colas,55,55
10417,2,auguste.couturier,99,99
10418,2,aurore.alexandre,46,46
10419,2,rené.hardy,57,57
10420,2,patricia.monnier,60,60
10421,2,rené.lévêque,89,89
10422,2,gilles.renard,100,100
10423,2,benoît.pereira,107,107
10424,2,victoire.parent,135,135
10425,2,nath.dumont,59,59
10426,2,louise.blanc,29,29
10427,2,émile.besnard,79,79
10428,2,nicolas.marty,72,72
10429,2,michelle.philippe,31,31
10430,2,victor.marchal,144,144
10431,2,thomas.mathieu,126,126
10432,2,céline.rousseau,136,136
10433,2,marine.lenoir,138,138
10434,2,claire.baron,139,139
10435,2,rené.dias,35,35
10436,2,guy.robert,51,51
10437,2,margaux.menard,33,33
10438,2,thierry.da costa,116,116
10439,2,cécile.lambert,126,126
10440,2,susan.guillaume,79,79
10441,2,william.chrétien,135,135
10442,2,noël.hernandez,47,47
10443,2,andrée.pierre,40,40
10444,2,richard.didier,124,124
10445,2,antoinette.albert,66,66
10446,2,hélène.texier,29,29
10447,2,daniel.grégoire,84,84
10448,2,joseph.laporte,140,140
10449,2,patricia.klein,135,135
10450,2,denise.blot,95,95
10451,2,matthieu.joly,26,26
10452,2,pénélope.renault,106,106
10453,2,noël.rodrigues,150,150
10454,2,auguste.boulay,46,46
10455,2,honoré.grenier,117,117
10456,2,émilie.leconte,115,115
10457,2,michelle.goncalves,24,24
10458,2,colette.blin,36,36
10459,2,renée.fernandes,145,145
10460,2,anouk.cordier,85,85
10461,2,louis.ledoux,126,126
10462,2,agnès.bonnin,63,63
10463,2,olivier.roux,42,42
10464,2,antoine.bousquet,101,101
10465,2,anastasie.charrier,109,109
10466,2,chantal.bousquet,42,42
10467,2,stéphane.gomes,87,87
10468,2,geneviève.pottier,38,38
10469,2,philippine.bruneau,142,142
10470,2,laetitia.ferrand,67,67
10471,2,georges.evrard,45,45
10472,2,philippe.pinto,58,58
10473,2,victoire.olivier,58,58
10474,2,gérard.gallet,148,148
10475,2,jules.fabre,95,95
10476,2,guy.mendès,80,80
10477,2,constance.godard,122,122
10478,2,denis.pottier,112,112
10479,2,rémy.leroy,82,82
10480,2,paulette.léger,121,121
10481,2,caroline.collin,47,47
10482,2,adèle.menard,36,36
10483,2,alfred.michel,57,57
10484,2,joseph.boucher,33,33
10485,2,aimé.vaillant,69,69
10486,2,marianne.simon,128,128
10487,2,roger.dupré,73,73
10488,2,julien.becker,67,67
10489,2,alain.fleury,149,149
10490,2,thibaut.evrard,85,85
10491,2,alexandre.sauvage,29,29
10492,2,aurore.payet,147,147
10493,2,bertrand.noël,59,59
10494,2,auguste.martin,52,52
10495,2,jeanne.dijoux,117,117
10496,2,xavier.gilbert,125,125
10497,2,benjamin.giraud,106,106
10498,2,adrienne.bouvet,68,68
10499,2,gabrielle.philippe,81,81
10500,2,éléonore.guillot,120,120
10501,2,odette.denis,69,69
10502,2,virginie.allard,115,115
10503,2,brigitte.lemonnier,89,89
10504,2,olivie.gomes,119,119
10505,2,françois.camus,74,74
10506,2,nathalie.fernandes,82,82
10507,2,rené.joly,108,108
10508,2,patricia.pereira,121,121
10509,2,simone.faure,139,139
10510,2,frédéric.carre,68,68
10511,2,aurélie.valentin,92,92
10512,2,stéphanie.renault,65,65
10513,2,alice.hamel,137,137
10514,2,isabelle.boyer,125,125
10515,2,sophie.bonneau,122,122
10516,2,théophile.gros,84,84
10517,2,emmanuelle.leroy,101,101
10518,2,simone.gillet,62,62
10519,2,tristan.dubois,51,51
10520,2,françois.michel,72,72
10521,2,alphonse.nguyen,134,134
10522,2,victoire.dupont,29,29
10523,2,luc.carre,112,112
10524,2,élisabeth.carre,69,69
10525,2,michèle.pierre,98,98
10526,2,bernadette.bonnet,81,81
10527,2,rémy.benard,81,81
10528,2,danielle.blanc,105,105
10529,2,françois.poirier,91,91
10530,2,thierry.launay,136,136
10531,2,audrey.boucher,138,138
10532,2,émilie.torres,64,64
10533,2,arnaude.lemonnier,112,112
10534,2,aurore.maillard,136,136
10535,2,laetitia.couturier,64,64
10536,2,alice.leduc,52,52
10537,2,mathilde.garnier,76,76
10538,2,maggie.ollivier,80,80
10539,2,juliette.pinto,143,143
10540,2,claudine.masse,61,61
10541,2,michelle.renard,87,87
10542,2,zoé.aubry,36,36
10543,2,corinne.laurent,118,118
10544,2,margaux.guillou,61,61
10545,2,laurence.ramos,89,89
10546,2,henri.couturier,90,90
10547,2,nicolas.brunel,31,31
10548,2,marcel.dufour,130,130
10549,2,rené.weber,111,111
10550,2,henriette.leleu,116,116
10551,2,aimée.guichard,85,85
10552,2,christiane.arnaud,150,150
10553,2,astrid.monnier,59,59
10554,2,maryse.diaz,108,108
10555,2,michèle.rivière,73,73
10556,2,jérôme.fournier,53,53
10557,2,suzanne.breton,125,125
10558,2,brigitte.clément,130,130
10559,2,bernard.joseph,118,118
10560,2,jacqueline.gosselin,72,72
10561,2,yves.guillaume,93,93
10562,2,susan.descamps,30,30
10563,2,alphonse.loiseau,138,138
10564,2,nath.marion,45,45
10565,2,juliette.mathieu,57,57
10566,2,odette.lopez,141,141
10567,2,juliette.guillaume,125,125
10568,2,marguerite.lacroix,48,48
10569,2,pénélope.rousseau,122,122
10570,2,yves.guibert,56,56
10571,2,henri.hernandez,107,107
10572,2,charles.royer,32,32
10573,2,adèle.delmas,110,110
10574,2,henriette.caron,67,67
10575,2,océane.peltier,108,108
10576,2,philippine.gimenez,45,45
10577,2,éléonore.foucher,100,100
10578,2,margot.rossi,119,119
10579,2,anaïs.marie,130,130
10580,2,nicolas.robert,141,141
10581,2,marguerite.traore,60,60
10582,2,laurence.lefort,140,140
10583,2,hortense.barre,49,49
10584,2,olivier.bazin,122,122
10585,2,élisabeth.courtois,33,33
10586,2,eugène.denis,46,46
10587,2,bernard.bonnet,69,69
10588,2,jacqueline.chevalier,133,133
10589,2,adèle.garcia,28,28
10590,2,claude.blot,66,66
10591,2,alexandrie.hamel,86,86
10592,2,sophie.philippe,100,100
10593,2,brigitte.aubry,60,60
10594,2,jacques.lacroix,123,123
10595,2,étienne.dijoux,48,48
10596,2,colette.payet,84,84
10597,2,victor.didier,123,123
10598,2,olivier.hamel,34,34
10599,2,daniel.lecomte,145,145
10600,2,patricia.leroy,106,106
10601,2,léon.bernard,117,117
10602,2,nathalie.boutin,30,30
10603,2,jeanne.salmon,102,102
10604,2,adèle.bouchet,113,113
10605,2,alexandrie.moreno,146,146
10606,2,antoinette.pruvost,84,84
10607,2,jacques.moulin,73,73
10608,2,élodie.duhamel,89,89
10609,2,martin.vallet,73,73
10610,2,agnès.bègue,55,55
10611,2,pierre.gros,33,33
10612,2,renée.petitjean,69,69
10613,2,richard.hernandez,115,115
10614,2,madeleine.perret,135,135
10615,2,laure.perrot,112,112
10616,2,josette.deschamps,101,101
10617,2,frédéric.leclercq,83,83
10618,2,geneviève.hernandez,144,144
10619,2,hélène.maréchal,63,63
10620,2,charles.lelièvre,83,83
10621,2,isabelle.rivière,114,114
10622,2,laure.merle,88,88
10623,2,lucy.leroux,25,25
10624,2,margot.fabre,148,148
10625,2,alice.lacombe,80,80
10626,2,émilie.blondel,55,55
10627,2,léon.leconte,56,56
10628,2,aurore.leconte,127,127
10629,2,clémence.gomes,107,107
10630,2,juliette.berger,106,106
10631,2,victor.breton,102,102
10632,2,georges.gilles,72,72
10633,2,alexandrie.pages,70,70
10634,2,marine.langlois,49,49
10635,2,célina.prévost,141,141
10636,2,raymond.marques,50,50
10637,2,philippine.bailly,52,52
10638,2,anouk.gilles,113,113
10639,2,aurélie.chevallier,93,93
10640,2,jacqueline.jourdan,149,149
10641,2,michelle.roussel,147,147
10642,2,claudine.roy,87,87
10643,2,sophie.aubry,149,149
10644,2,gérard.couturier,69,69
10645,2,thierry.dijoux,47,47
10646,2,rémy.faure,56,56
10647,2,grégoire.gilbert,54,54
10648,2,anouk.ferrand,20,20
10649,2,emmanuel.gautier,90,90
10650,2,gabriel.lesage,85,85
10651,2,adrienne.jacob,82,82
10652,2,nicolas.benard,144,144
10653,2,vincent.roy,93,93
10654,2,thomas.lecoq,65,65
10655,2,rémy.aubry,128,128
10656,2,stéphanie.dupuis,35,35
10657,2,capucine.le roux,137,137
10658,2,jacques.lecoq,85,85
10659,2,olivie.laurent,119,119
10660,2,victoire.gilles,40,40
10661,2,noémi.petitjean,63,63
10662,2,martin.bazin,140,140
10663,2,grégoire.delahaye,98,98
10664,2,rémy.ollivier,26,26
10665,2,augustin.rey,65,65
10666,2,alex.durand,38,38
10667,2,daniel.bourdon,122,122
10668,2,zoé.couturier,52,52
10669,2,roger.auger,46,46
10670,2,anaïs.albert,63,63
10671,2,philippe.blanchet,23,23
10672,2,christelle.diallo,52,52
10673,2,robert.pineau,33,33
10674,2,olivie.fournier,109,109
10675,2,lucy.rocher,94,94
10676,2,lorraine.jourdan,35,35
10677,2,suzanne.rémy,63,63
10678,2,renée.maréchal,119,119
10679,2,jeannine.delahaye,129,129
10680,2,thibaut.voisin,95,95
10681,2,élise.lefort,44,44
10682,2,élodie.lebreton,20,20
10683,2,gilles.lebrun,90,90
10684,2,marie.jacquot,112,112
10685,2,maryse.gonzalez,20,20
10686,2,augustin.brunet,99,99
10687,2,hugues.wagner,67,67
10688,2,bertrand.petitjean,89,89
10689,2,gabriel.guillet,37,37
10690,2,alexandre.collet,75,75
10691,2,maggie.paris,35,35
10692,2,cécile.evrard,63,63
10693,2,véronique.diaz,47,47
10694,2,joseph.adam,120,120
10695,2,hugues.legrand,68,68
10696,2,patrick.descamps,114,114
10697,2,rené.dos santos,29,29
10698,2,bernadette.renard,42,42
10699,2,josette.breton,124,124
10700,2,martine.parent,98,98
10701,2,rené.brunel,76,76
10702,2,suzanne.valentin,76,76
10703,2,susanne.dumas,61,61
10704,2,camille.legendre,66,66
10705,2,margot.millet,101,101
10706,2,laurence.ferreira,126,126
10707,2,aurélie.besnard,102,102
10708,2,maurice.ledoux,145,145
10709,2,michèle.renard,135,135
10710,2,nathalie.pires,139,139
10711,2,clémence.coulon,106,106
10712,2,alexandre.pichon,69,69
10713,2,marc.picard,77,77
10714,2,anne.michel,79,79
10715,2,lucas.roussel,25,25
10716,2,daniel.cordier,73,73
10717,2,catherine.lemonnier,24,24
10718,2,honoré.gautier,62,62
10719,2,christine.maury,80,80
10720,2,lucie.becker,38,38
10721,2,caroline.vidal,89,89
10722,2,agnès.marie,23,23
10723,2,vincent.allain,124,124
10724,2,laetitia.chauvet,48,48
10725,2,luc.lecomte,133,133
10726,2,marthe.maurice,84,84
10727,2,raymond.tessier,40,40
10728,2,adrien.lecomte,96,96
10729,2,adrien.delahaye,101,101
10730,2,margot.garnier,70,70
10731,2,hélène.maillot,50,50
10732,2,alexandre.picard,67,67
10733,2,roland.guillon,89,89
10734,2,océane.couturier,137,137
10735,2,cécile.carre,144,144
10736,2,jules.rousset,59,59
10737,2,margot.lefèvre,38,38
10738,2,christophe.toussaint,77,77
10739,2,thibaut.cousin,89,89
10740,2,élisabeth.bonneau,94,94
10741,2,claire.besnard,55,55
10742,2,joseph.rodrigues,101,101
10743,2,susan.navarro,46,46
10744,2,benoît.seguin,43,43
10745,2,sabine.denis,62,62
10746,2,daniel.dumont,146,146
10747,2,émilie.le goff,20,20
10748,2,pauline.hoareau,81,81
10749,2,théophile.paul,111,111
10750,2,xavier.ollivier,61,61
10751,2,valérie.berger,131,131
10752,2,isaac.fleury,118,118
10753,2,henriette.legrand,150,150
10754,2,émilie.leroy,147,147
10755,2,madeleine.brun,90,90
10756,2,joséphine.leduc,78,78
10757,2,christelle.maillot,105,105
10758,2,théophile.chrétien,138,138
10759,2,michelle.bourdon,31,31
10760,2,élodie.denis,32,32
10761,2,théodore.mathieu,24,24
10762,2,isabelle.poirier,84,84
10763,2,philippine.bonneau,52,52
10764,2,pauline.garcia,142,142
10765,2,antoine.dupré,23,23
10766,2,aurélie.hamon,93,93
10767,2,marine.coulon,141,141
10768,2,nicolas.teixeira,96,96
10769,2,thibaut.dos santos,80,80
10770,2,sébastien.aubry,140,140
10771,2,émilie.jean,28,28
10772,2,marc.olivier,109,109
10773,2,françois.jacquet,91,91
10774,2,christine.leleu,126,126
10775,2,marcel.collet,99,99
10776,2,susan.munoz,34,34
10777,2,colette.da silva,94,94
10778,2,christophe.boulay,39,39
10779,2,timothée.allain,65,65
10780,2,patricia.petit,119,119
10781,2,colette.lemaire,138,138
10782,2,denise.gosselin,114,114
10783,2,thibault.berger,76,76
10784,2,claude.boutin,32,32
10785,2,jacques.fouquet,23,23
10786,2,nath.maury,93,93
10787,2,sophie.moreno,149,149
10788,2,alex.gros,111,111
10789,2,robert.lebon,86,86
10790,2,marc.coulon,24,24
10791,2,stéphanie.camus,72,72
10792,2,mathilde.mercier,112,112
10793,2,marc.bègue,93,93
10794,2,paulette.gay,24,24
10795,2,hélène.vasseur,142,142
10796,2,capucine.guyot,98,98
10797,2,renée.toussaint,150,150
10798,2,guy.vasseur,76,76
10799,2,zacharie.barbier,97,97
10800,2,audrey.lemaire,32,32
10801,2,théodore.ledoux,74,74
10802,2,thibaut.leleu,132,132
10803,2,martin.rémy,84,84
10804,2,adrienne.peltier,111,111
10805,2,henri.pascal,122,122
10806,2,louise.lemaire,79,79
10807,2,nathalie.guillet,140,140
10808,2,yves.da costa,39,39
10809,2,laetitia.goncalves,22,22
10810,2,christelle.dupont,138,138
10811,2,élisabeth.guillou,136,136
10812,2,thibault.arnaud,135,135
10813,2,franck.lebon,67,67
10814,2,guillaume.hubert,105,105
10815,2,lucas.boulanger,78,78
10816,2,stéphanie.bruneau,70,70
10817,2,isabelle.techer,125,125
10818,2,william.traore,69,69
10819,2,adrienne.roussel,150,150
10820,2,victor.pottier,132,132
10821,2,anastasie.duhamel,28,28
10822,2,alexandre.marty,118,118
10823,2,agnès.lévêque,58,58
10824,2,michèle.rousseau,60,60
10825,2,patrick.michel,45,45
10826,2,françois.lefort,106,106
10827,2,christelle.ribeiro,86,86
10828,2,christine.rémy,61,61
10829,2,jules.baron,23,23
10830,2,isabelle.ribeiro,76,76
10831,2,élodie.martineau,83,83
10832,2,philippine.jacques,91,91
10833,2,éric.mendès,98,98
10834,2,frédéric.léger,139,139
10835,2,alphonse.wagner,142,142
10836,2,lucy.ramos,47,47
10837,2,martine.berthelot,146,146
10838,2,paul.laurent,36,36
10839,2,cécile.leduc,77,77
10840,2,noël.gomez,51,51
10841,2,aimée.dubois,69,69
10842,2,célina.marchand,83,83
10843,2,alain.launay,149,149
10844,2,luce.mathieu,73,73
10845,2,édouard.auger,122,122
10846,2,georges.bertrand,26,26
10847,2,henriette.bernier,24,24
10848,2,aimée.moreno,58,58
10849,2,alex.picard,100,100
10850,2,bertrand.pierre,98,98
10851,2,adrien.vasseur,141,141
10852,2,aimée.georges,88,88
10853,2,andré.marie,133,133
10854,2,eugène.jacquet,130,130
10855,2,philippine.leroy,31,31
10856,2,xavier.devaux,126,126
10857,2,gabrielle.seguin,116,116
10858,2,chantal.dubois,145,145
10859,2,arthur.devaux,70,70
10860,2,charles.guyon,40,40
10861,2,zoé.regnier,94,94
10862,2,tristan.bonnin,97,97
10863,2,jeannine.regnier,123,123
10864,2,rémy.ferreira,33,33
10865,2,cécile.prévost,69,69
10866,2,margaux.mercier,71,71
10867,2,virginie.lecomte,135,135
10868,2,renée.moulin,56,56
10869,2,michèle.maillet,24,24
10870,2,patrick.boulanger,143,143
10871,2,olivie.devaux,102,102
10872,2,noémi.antoine,149,149
10873,2,nicolas.denis,65,65
10874,2,richard.buisson,149,149
10875,2,colette.berthelot,36,36
10876,2,thibaut.dias,37,37
10877,2,rémy.moreau,120,120
10878,2,honoré.guérin,131,131
10879,2,david.pascal,112,112
10880,2,marthe.bazin,80,80
10881,2,théodore.pinto,31,31
10882,2,paulette.garcia,40,40
10883,2,thibaut.bazin,106,106
10884,2,véronique.moreno,59,59
10885,2,suzanne.bigot,128,128
10886,2,henri.roux,119,119
10887,2,sabine.weiss,148,148
10888,2,inès.gilles,41,41
10889,2,suzanne.noël,75,75
10890,2,grégoire.torres,110,110
10891,2,jean.guillaume,39,39
10892,2,marine.bertin,34,34
10893,2,auguste.garcia,24,24
10894,2,frédérique.blot,145,145
10895,2,océane.fleury,150,150
10896,2,chantal.garcia,148,148
10897,2,josette.ferreira,62,62
10898,2,philippe.torres,104,104
10899,2,éléonore.paul,55,55
10900,2,adèle.mallet,127,127
10901,2,marianne.lemaire,145,145
10902,2,margaud.maillet,29,29
10903,2,odette.collin,26,26
10904,2,alice.guillon,101,101
10905,2,gabriel.david,29,29
10906,2,margaret.carpentier,55,55
10907,2,gabriel.lopez,130,130
10908,2,léon.morel,129,129
10909,2,caroline.potier,98,98
10910,2,pauline.tanguy,22,22
10911,2,guillaume.briand,22,22
10912,2,zoé.maillet,139,139
10913,2,frédérique.normand,63,63
10914,2,martine.françois,26,26
10915,2,chantal.sanchez,122,122
10916,2,margaux.voisin,142,142
10917,2,david.barthelemy,134,134
10918,2,julien.valentin,94,94
10919,2,maurice.de sousa,20,20
10920,2,isabelle.voisin,107,107
10921,2,nathalie.paris,30,30
10922,2,jean.durand,117,117
10923,2,aurore.guillou,144,144
10924,2,claire.lacombe,59,59
10925,2,christelle.cousin,52,52
10926,2,hortense.normand,26,26
10927,2,aurore.pascal,94,94
10928,2,aimé.valette,135,135
10929,2,diane.faivre,113,113
10930,2,michel.faivre,33,33
10931,2,susanne.duval,109,109
10932,2,gabrielle.robin,101,101
10933,2,margot.gomez,45,45
10934,2,édith.dupré,61,61
10935,2,cécile.maillard,94,94
10936,2,hugues.thibault,75,75
